,rating,comment
1778,1.0,hốt bá cháy mặn lè vắt nát cán rút chiên nêm rỉa chời chéo xỉu hình_như rẻ
24091,1.0,nan
14546,1.0,phức_tạp bình_yên thích_hợp thích yên_tĩnh hẹn_hò đọc cà_phê sống ảo trần rẽ đại_học hài_lòng
17104,1.0,dắt tít lỏi kím ổn trông dắt dùm chà không_ngồi không_mát chiếm_dụng tươi ướp kêu đổ đông phục_vụ chậm kêu réo
35116,1.0,đói_bụng thoáng mát đa_dạng thích phở_tái lẻ nhiệt_tình dể rộng_rãi
4232,1.0,chê đích_thị chất_lượng miếng dày thích súp thích không_tầng hẹp dễ_thương chuyên_nghiệp đông hầu_như đợi í thích để_ý tư_vấn ấn_tượng cười
10389,1.0,đẹp chủ_đạo tệ bình_thường
30925,1.0,nướng giá_cả rẽ học_viên quá_trời đồ_ăn rẽ thiệt nếm ướp hương_vị tươi lẩu nướng ghê ghé ủng_hộ dài_dài
8269,1.0,nhậu nhiệt_tình riềng riềng nướng
36921,1.0,mặc_dù khó_tính hoà_đồng
33616,1.0,akiko không_ăn nổi rẻ mascapone ẩm không_quét không_đúng không_rõ không_bị xuất_sắc đắng không_bị ngấy akiko phủ cảm_giác phủ mỏng không_bị phủ đen trắng trắng không_tốt scl đen chiến
25714,1.0,lạ kèm ốp bánh_cuốn tráng mỏng dẻo mộc_nhĩ béo_ngậy khéo hợp khô thơm rắc hấp_dẫn lạp_xường
5587,1.0,nhâm nhẹ thìa đem gửi chất_lượng ổn thử đằm thơm cực yêu_thích mềm tươi thơm
40250,1.0,chỉ_định thử lẻ thử trái_cây đen trắng azuki ấn_tượng nướng dày mỏng trứng_muối không_thích khô bù vừa_miệng thích thơm nhè_nhẹ định đem tặng set tế lịch_sự
25880,1.0,đẹp chủ_yếu toàn cực chất cực_kì trọn_vẹn chụp đồ_uống nổi_bật đầu_tư túi
14310,1.0,mãi
5644,1.0,không_ăn thèm nổi tiểu lựa_chọn sạch_sẽ đổi bàn_ghế bổ rẻ bàn_ghế đẹp lạnh quất giá_cả không_sợ đau nghiện giòn thích nướng mềm không_kết nun
38441,1.0,thèm hút hút ghé thử hút ốc nhạt dĩa kèm xoài cà_rốt muối_ăn đỡ ngán kèm nê uống
19785,1.0,nan
23150,1.0,ổn ổn
40364,1.0,ingredients barbecued runs let could detail
38904,1.0,hằng đổi
14059,1.0,thơm mềm không_ớn tiểu_đường đen đẹp
41947,1.0,nhánh cúng dễ_thương ăn_tươi ổn_định vọng
42191,1.0,không_không thư_giản mỏi_mệt lý_tưởng bạn_bè trò_chuyện toàn tốt đạp
24514,1.0,đắt dã mát_mẻ thích uống uống rồitừ sâu bù thoải đông đượcmà tiênk đượcnằm thích
20923,1.0,thoải_mái
9974,1.0,tuổi_thơ trở tuổi_thơ nóng chè_thái_nguyên trở_lại tràng
22596,1.0,đồn hấp_dẫn mềm trứng_muối bùi chả_cá tươi hấp_dẫn
25130,1.0,rủ thử thất_vọng rế uống ngắm câu tụ_tập nhà_hàng câu chế_biến bình_yên nấu ổn thích_hợp dã_ngoại
9650,1.0,thương_nhớ cực cười xào tứ_xuyên đậm chất vị thích pudding thảo_mộc tốt thử tốt nhiệt_tình nhà_hàng món thử một_chút căng tập
22052,1.0,nướng không_thích bồ_câu không_cơm chiên nhìu nê nướng trộn
14704,1.0,nan
29134,1.0,tiến nổi_tiếng ghé tặng không_thích tiến mẫu_mã không_đa không_đẹp chất_lượng ổn ngán nhật mưa gấp ghé
17895,1.0,dạo tô không_rẻ chẳng_thấy ghé bún_riêu thích riêu toàn độn phục_vụ sát mát_mẻ
3871,1.0,quên không_lên không_nấu chạy dương xảy cơm_chiên châu hủ_tiếu xào xối bình_dân nói_chuyện vẻ_ngoài ngầu xối bình_thường khô quá_lửa ngắt đẹp chạy
419,1.0,không_thích ngấy ghiền sốt bằm nghiện súp
18526,1.0,trộn mắc tít gòn ổn_áp chế chuẩn không_chê đóng cẩn_thận trộn yên_tâm nhập tiện té ổn
18594,1.0,trúng trứng ăncốt ổnsốt không_bị ngấy ưng_ý chúc_shop phát_triển thềm ủng_hộ shop thường_xuyên
2150,1.0,phá lấu dễ_thương
21306,1.0,phục_vụ thức_ăn ăn_tươi
9106,1.0,dạo thìn ấm quyết_định không_lại không_hợp khẩu_vị bưng ưng lắmthích lên_hơi mềm đậm_đà không_thích lợ_lợ
20238,1.0,xéo tiềm ổn
8307,1.0,đẹp chuẩn packaging chuẩn thành
7548,1.0,uống uống trân_châu đen sốt bảo uống đông chém tốt
27173,1.0,thích trân_châu đen
28283,1.0,ghé thử khác_biệt không_quán đẹp thoáng mát yên_tĩnh thích ăn_ở cực không_quá mắc
24065,1.0,nan
39543,1.0,yên_tĩnh uống thích hót thích hiện_đại âu_hóa cũ nhâm tách
8801,1.0,hợp_lý
10707,1.0,chiên chiên mix mềm mềm cực hợp học chiên không_ngọt cân_bằng thử bánh_mì phô phô chiên ăn_lót_dạ học hạt_dẻ chất_lượng thử
10757,1.0,săn giảm_giá xíu đồ_ăn sạch_sẽ mềm thơm mềm cười thử thử thích chiên nhẹ
13507,1.0,ngã lê_đại_hành trừ lê_đại_hành học xưa đỡ hấp_dẫn bù_đắp nhấn cười giá_cả cơm_tấm phục_vụ chờ_đợi
17200,1.0,mềm hôi không_thấm ổn trộn
17647,1.0,đại đại xíu lộn ăn_tiền mát_mẻ thoáng_đãng không_khí cực trứng_gà béo hô chín đào nữanước không_ngọt vedet chuathiên khủng hiếm sánh đặc đồng_giá mòe cuộn tròn dễ_thương
12303,1.0,đặt_hàng đồ_ăn nóng nguyên nguội sốt giữa_chừng quên không_vậy bước_đầu khô chất_lượng xứng_đáng không_bị nhạt sốt tươi sạch_sẽ không_thích vắt bớt khô
29109,1.0,nấu_ăn phục_vụ nhiên chật_chội bẩn ảnh_hưởng vọng cải_thiện thực_khách yên_tâm
19356,1.0,tuợng tốt sắp_xếp nhiệt_tình hỏi_thăm gợi_ý nghỉ thoải_mái tình_cờ yesgovn củng thông
39188,1.0,đông bưng trắng hàng_hải đẹp hận nướng kèm sợ bê mãi phục nhẹn nướng thơm rẻ ủng_hộ
34545,1.0,thiệt lạ_lùng tưởng nguyên ngờ ép bẹp vời trứng chả_thịt ép quét bơ thơm thơm hợp hình_như
33610,1.0,thích kế vừa_miệng miếng mềm thích béo chất_lượng thích tuỷ
29622,1.0,ốp tươi súp kèm kích_thích vị_giác tô sâu không_hết nạt kèm mềm béo mê rẻ
10369,1.0,ngonquán lê_lợi chật định thề thơm không_hề hôi ạkèm thái đào uống kèm phê thử xíu thích phủ sốt vừa_mồm
5058,1.0,không_quá khô chiên lòng_đào xá_xíu hà rát cười
22733,1.0,không_bở mềm không_chê thích rẻ nhất_quán không_nhé
33455,1.0,nổi_tiếng thử nóng_hổi nhân băm không_hợp ướp tiêu chiên giòn_rụm ngán xiên rán thân_thiện
1086,1.0,sống tỉnh_bơ không_quan
2132,1.0,dịch review cười uống ổn thất_vọng mặn
11770,1.0,uống
4822,1.0,thơm béo trân_châu ghé uống
40366,1.0,giới_thiệu mềm nhiệt_tình không_chê
36075,1.0,dễ_thương ghê cười sơn rộng bảo chuyên thử chiêu_đãi vô_cùng đắt thử rút cười nước_mắm chấm chả_giò đậm_đà nướng chấp_nhận
6174,1.0,gấp gấp thử hấp cúm_muối cúm_phô
33569,1.0,không_lại đẹp nhiệt_tình dễ_thương
31913,1.0,ấn_tượng nướng sạch_sẽ
18577,1.0,công_tác ghé quántrở không_đổi thích mạnnên mát_mẻ bạn_bè hợp tổ_chức ghé vòng thăm ngắm hỗn_tạp tạm gác hít thở không_khí lành tạm quên lắng
32134,1.0,kiếm ghé thử không_đông tô môck rộng thông_thoáng sạch_sẽ thường_xuyên ghé rẽ
5705,1.0,mê rộng tổ_chức trương sót phục_vụ vắng chất_lượng thơm uống trà lục ổn uống kèm trắng
43881,1.0,thắng sát đông
5691,1.0,thích ná trái_cây hài_lòng tương_đối đầy_đủ rẻ chất_lượng ổn chả_rất chấm đậm_đà ghé
21554,1.0,thèm bún_bò tấp đại lụp_xụp quán thoăn_thoắt dễ_thương ập tô đụng nốt cỡ không_quá xuất_sắc vầy ổn không_ăn thích ghê sate nhức_nhối cẩn_thận khát đối_diện tắc tắc kết_hợp rẻ mà_còn lấp căng vũng_tàu hẹn ghé
4825,1.0,ghé thử thơm tép bảo trộn dậy thơm đáo
14192,1.0,không_hẳn rẻ tương_đương hiền dễ_thương uống
15599,1.0,lâu_đời đông đùi đông liên_tục xếp_hàng trách cướp mỹ_hải cực kết mềm thơm dày đậm xá_xíu khách_hàng ghé
4145,1.0,cơm_tấm dậy ghé thử tấp_nập sạch_sẽ mềm dày chả_quế đậu gọn sạch_sẽ ăn_giá nhiệt_tình lịch_sự ghé
21051,1.0,định giấu chất_lượng cộng chưởng quyết núng thơm ngậy không_béo cốt mix xé tuyệt_cú giá_cả kết mít tạp
24462,1.0,sạch_sẽ chất_lượng giá_cả nhiệt_tình nhiên mò
10883,1.0,hằng tâm yêu cực đông đổi sửa_chữa mở_rộng ngót_nghét cười_cười tươi_sống luoin yên_tâm phục_vụ tận_tình nở lá_lốt nướng luộc giò nuốt nổi
13407,1.0,khô gỏi toàn khô gỏi tân chất_lượng
40354,1.0,cười trời_ơi dễ_thương dã bày_biện ưng đu ấn_tượng rõ_rệt trừ không_thích nồng tnao hình_như bát
32890,1.0,đẹp rộng_rãi đẹp uống nhiệt_tình ghé ủng_hộ
9720,1.0,rộng bài_trí cổ đẹp sang_trọng lịch_sự giá_cả hợp_lý cổ nổi_bật rêu phủ kín lạt ghé vô_cùng thích bật không_lời nhẹ_nhàng hát bất_hủ động_lòng tiết lành_lạnh thoả_mãn
36614,1.0,thủng trôi
34681,1.0,không_thì lạ
37710,1.0,nhẵn_mặt uống thích không_thích hải_sản không_nhớ biệt
9389,1.0,rán shin nghiện nà bở
35169,1.0,giòn không_thêm uống dở cất tủ_lạnh uống trân trà không_bị cười cười_cười
20878,1.0,thiên_nhiên đông bittet tương
24075,1.0,thử uống đào sả hắc băng ổn
31362,1.0,chờ nhẹ béo mặn mặn tựa đậm giới_thiệu đắng hòa_quyện mặn béo uống ấn_tượng
13861,1.0,không_hơn nhưu
40469,1.0,hài_lòng phục_vụ
19034,1.0,ổn ngấy ngán ngán tạm đượcướp đậm_đà đông ngẩng_đầu vô phút đem vỉa_hè khắc_phục
9987,1.0,uống thử tưởng không_tưởng uống thơm thơm thời_kỳ thích vô_cùng cười
24915,1.0,mituongden đen rẻ đen vật_vã há chiên tặng kèm sạch sẽmát hàn cười chiên căng không_thở cười phục_vụ ưng cười thích thích thích yêu
24610,1.0,ăn_ở hài_lòng vàbán dễ_thương bình_dân ủng_hộ
21317,1.0,likes space are your
44320,1.0,thử hút chê mít tò_mò không_thì thử thích
42710,1.0,ghé hài_lòng thoáng rẻ ủng_hộ
7403,1.0,ghé không_thoáng phô béo_ngậy ghé
39343,1.0,chả_và gừng há_hốc bì chất_lượng gừng ghé ủng_hộ đói sạch chả_có review bì chả_như rẻ nuớc nữa_cơ giờ_ăn chả_bù huyềnđinh phát_chán tạt tiếp viết
21655,1.0,đạm tán_gẫu mát đượcnhưng đông muộn đảy nóng
7314,1.0,sốt_thái lướt thèm
18151,1.0,í nhégiá động rẻ đam_mê rô giòn í rât bở nhébún thập_cẩm không_một không_thích cảm_giác không_hợp ồn không_thân thiện
34134,1.0,xịn xò hải_phòng vắng cộng khgian thoải_mái chúc_mừng trở uống tán ngẫu phố_xá động không_nhầm ổn_định ghé thử
27531,1.0,dê nướng ướp thơm bơ ănnv cười
18470,1.0,dạo trì tốt không_bị đổi ấn_tượng không_ngồi không_đông đúc giá_cả miễn cực_kỳ khuyên thưởng_thức thoải_mái phản_hồi
16757,1.0,đậm_đà
3460,1.0,nguyên nướng cháy giòn ớt_hiểm bù ruốcgù nướngphục nhẹn giá_cả lýnói
9347,1.0,ghé mưa ghé vô tô thổi cút nấu mềm đô_thị bắt trừ
4666,1.0,thích xiêm bảo lâu_đời xiêm là_lạ không_hình hứng_thú thích xiêm phủ béo ngậy kèm dô hoà_quyện cadé lạ
40740,1.0,nhiệt_tình không_chê hợp_lý
2547,1.0,viết ưng_ý tập_tành viết sẻ đẹp không_quá rộng mềm miếng dày nấu thơm nồng sốt ngỗng béo chiên bánh_mì tươi mềm hút thân_thiện ấn_tượng rẻ trở_lại
6826,1.0,cút hợp túi_tiền
41031,1.0,nóng_hổi thập_cẩm thơm quất thèm thập_cẩm hài_lòng mặn kèm tiếp không_thích không_thử kèm hời
42926,1.0,sữaăn thích phức_hợp aigoo tuyệt_vời
31779,1.0,khắp không_thấy rủ chợá rãi bàn_ghế sống cắt cắt nước_lèo không_bắt dầu_mỡ nẵng thích không_bị ngán chả_cá phục_vụ
15375,1.0,tour sợ giữa_chừng đói bmi giới_thiệu í dân_công_sở bmi không_ăn patê dặn không_cho không_hợp hỏng mắc
1602,1.0,nướng kêu hợp_lý nhìu
26303,1.0,học quảng tiện chiều_chiều đông mỳ nấu truyền_thống sống tươi kèm
29078,1.0,hưởng tốt giảm_giá sướng không_quá thiết_kế riêng_tư lịch_thiệp nhiệt_tình nhẹn có_lẽ thích nướng quên nhật béo béo thơm thơm vị chuẩn nhật nhập tiếp
3533,1.0,thơm củ_cải huyết sốt đẩy huyết đỗ mềm sốt chấm sốt chú_ý bình_thới ghé nướng đứng đợi xíu không_lâu không_mắt
5329,1.0,thích chiên uống chiên chấm thân_thiện
1687,1.0,đợi chừng chờ
39096,1.0,hợp_lý mơ ấm nồng ngâm uống
40122,1.0,thơm gọn gía
26569,1.0,tệ ngọc tại_chỗ tuyệt mềm thơm rẻ
8908,1.0,nhiệt_tình
2301,1.0,nan
36123,1.0,ghé hình_như sạch ngán
23890,1.0,thử lẩu giới_thiệu thịt sảnvị tìnhlần thử
25701,1.0,sate sate rơi kèm ánh_sáng
41703,1.0,học tâm_thành_phố trúng dịch vắng học_tập làm_việc tuyệt_vời không_rộng yên lịch_sự tạm ổn
29313,1.0,bạn_bè ổn không_quá đắt nổi_tiếng không_quán âm muỗi đốt sống ảo đổi thích không_quá
35377,1.0,chưởng mãi chẳng_hết thưa zị vãi chẳng_nhìn đứng chật kèm đông truyền nhồi cá_chiên chả nhồi chiên giã dạ_dày dạ_dày thích cực đậm_đà í chất_lượng trắng đỏ kèm bề_bề hân
24147,1.0,chụp óc niên bắc nấu nhuyễn cháo_lòng kèm để_ý liền phục_vụ đáo uống kêu uống uống dễ_thương
36477,1.0,bánh_tráng mắc hấp nóng mềm lạ nướng tuyệ không_bỏ
35369,1.0,nướng tình_cờ kéo ghé thử nhánh bày bưng đông_đặc_biệt trẻ trẻ trộn đen nấu ưng cười_cười thử đen trộn cắt dày nướng khô ướp mềm thơm ướp không_ướp cười trộn hàn nước_ngọt ổn hàn chiên tối bày ổn nướng
13955,1.0,người_yêu yêu thực í tự_dưng cười_cười không_nghĩ khô đắt dữ_dội đâuuu yêu khô rời khô khô thích
6166,1.0,feeling bì feeling thành_công mọc bám_trụ vững nổi flamenco cũ_mèm chỉnh_đốn trình khiên khách_hàng cười_cười cải_biên thái_độ chăm_chút không_ít vêc chất_lượng rẻ chất_lượng ổn đánh dễ_chịu uống đẹp cười_cười tuỳ_cơ_sở rộng chật phục_vụ lễ_phép nhiệt_tình trứng_gà ăn_vặt thử
33952,1.0,dạo quê_hương học xương_cá dằm tươi không_chả bạn_bè dắt
30892,1.0,hùng vương
25211,1.0,đăng đăng đăng nốt ỉm dìm thèm ghé dặm chạy dừng lôi chụp nát hết_trơn tiếc gửi thèm
17914,1.0,mưa ghé thích chất_lượng dễ_thương giải_thích khác_biệt bình_thường đẹp hội_họp chém
30086,1.0,chả_mềm thấm đầy_đặn bánh_cuốn mềm
42678,1.0,văn_phòng hài_lòng phục_vị
9406,1.0,tàu_cánh ngầm ghé uống uống bình_thường đầy_đủ uống bình_thường xào ốp không_rẻ
7558,1.0,mưa_gió tuyệt review tốt quyết lộn ngải mềm bở tương_ớt quất ấm_bụng
18484,1.0,têt mãi chán thử vắng phục_vụ đợi mềm sốt khác_biệt hẳn chán sơ_sài matcha
6043,1.0,nan
11843,1.0,thử đen đen bảo uống không_vị hợp không_ngọt không_thấy trắng giòn delivery tốt dsax
3553,1.0,rộng_rãi mát giá_cả lơ chờ làm_lơ mặt_mày ăn_uống đào_tạo
27046,1.0,đổi núi_thành chổ sạch vệ tốt đem nước_ngoài yên_tâm bình_dân đắt rẻ rảnh
26402,1.0,ổn điều_hành chuyên hương_vị độc_đáo uống
24818,1.0,nổi_tiếng thử uống uống đậm sừng_trâu không_bằng trừ bất_tiện đắt
26932,1.0,dồi_dào bánh_trái nóng hợp_lý
37384,1.0,nướng nướng hấp_dẫn tẩm ướp nướng dày bừa dã đánh giá_cả bình_dân nướng xiên
23052,1.0,trúng dày hình_như chín sượng nóng nổi ủng_hộ tiếp
5846,1.0,ốc nấu tuyệt_vời đồ_ăn hợp chả_cá yên_thế
10337,1.0,ngonmỗi mùng thơm đậm_đà rán giòn mềm bé đông
3321,1.0,thử lận crush thích dụ dắt riết ngộ ghê cười vô mlem mê dính dứt mê dòm lút ké tuột tươi sựt sựt tuột xức xắc nách chòi kêu kêu công_nhận dính liền dậy nèee ngiu cười ổn xuất_sắc bấm đọc tiếp guột viết giải_khát việt đẹp sống ảo uống không_kémmm
